COLLEGIO;COMUNE;ELETTORI_TOTALI;ELETTORI_MASCHI;VOTANTI_TOTALI;VOTANTI_MASCHI;SCHEDE_BIANCHE;LISTA;VOTI_LISTA;ELETTO;COGNOME;NOME;SESSO
VALLE D'AOSTA;ETROUBLES;392;208;297;158;4;UNIONE DI CENTRO;4;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;ETROUBLES;392;208;297;158;4;CASAPOUND ITALIA;0;N;LADU;ANDREA;M
VALLE D'AOSTA;ETROUBLES;392;208;297;158;4;LEGA NORD;3;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;FENIS;1401;696;1081;540;29;UNION VALDOTAINE PROGRESSISTE;332;N;VIERIN;LAURENT;M
VALLE D'AOSTA;FENIS;1401;696;1081;540;29;FRATELLI D'ITALIA;25;N;MELONI;GIORGIA;F
VALLE D'AOSTA;FENIS;1401;696;1081;540;29;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;204;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;FENIS;1401;696;1081;540;29;AUTONOMIE LIBERTE' DEMOCRATIE;167;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;FENIS;1401;696;1081;540;29;NATION VAL D'OUTA;3;N;CAMPION;EROS;M
VALLE D'AOSTA;FENIS;1401;696;1081;540;29;FARE PER FERMARE IL DECLINO;6;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;FENIS;1401;696;1081;540;29;VALLEE D'AOSTE;221;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;FENIS;1401;696;1081;540;29;UNIONE DI CENTRO;10;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;FENIS;1401;696;1081;540;29;CASAPOUND ITALIA;6;N;LADU;ANDREA;M
VALLE D'AOSTA;FENIS;1401;696;1081;540;29;LEGA NORD;21;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;FONTAINEMORE;365;186;267;144;7;UNION VALDOTAINE PROGRESSISTE;55;N;VIERIN;LAURENT;M
VALLE D'AOSTA;FONTAINEMORE;365;186;267;144;7;FRATELLI D'ITALIA;4;N;MELONI;GIORGIA;F
VALLE D'AOSTA;FONTAINEMORE;365;186;267;144;7;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;31;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;FONTAINEMORE;365;186;267;144;7;AUTONOMIE LIBERTE' DEMOCRATIE;59;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;FONTAINEMORE;365;186;267;144;7;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;FONTAINEMORE;365;186;267;144;7;FARE PER FERMARE IL DECLINO;2;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;FONTAINEMORE;365;186;267;144;7;VALLEE D'AOSTE;95;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;FONTAINEMORE;365;186;267;144;7;UNIONE DI CENTRO;5;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;FONTAINEMORE;365;186;267;144;7;CASAPOUND ITALIA;1;N;LADU;ANDREA;M
VALLE D'AOSTA;FONTAINEMORE;365;186;267;144;7;LEGA NORD;3;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;GABY;398;205;318;165;10;UNION VALDOTAINE PROGRESSISTE;105;N;VIERIN;LAURENT;M
VALLE D'AOSTA;GABY;398;205;318;165;10;FRATELLI D'ITALIA;3;N;MELONI;GIORGIA;F
VALLE D'AOSTA;GABY;398;205;318;165;10;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;38;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;GABY;398;205;318;165;10;AUTONOMIE LIBERTE' DEMOCRATIE;45;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;GABY;398;205;318;165;10;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;GABY;398;205;318;165;10;FARE PER FERMARE IL DECLINO;8;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;GABY;398;205;318;165;10;VALLEE D'AOSTE;100;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;GABY;398;205;318;165;10;UNIONE DI CENTRO;3;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;GABY;398;205;318;165;10;CASAPOUND ITALIA;0;N;LADU;ANDREA;M
VALLE D'AOSTA;GABY;398;205;318;165;10;LEGA NORD;0;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;GIGNOD;1247;622;960;477;25;UNION VALDOTAINE PROGRESSISTE;210;N;VIERIN;LAURENT;M
VALLE D'AOSTA;GIGNOD;1247;622;960;477;25;FRATELLI D'ITALIA;11;N;MELONI;GIORGIA;F
VALLE D'AOSTA;GIGNOD;1247;622;960;477;25;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;204;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;GIGNOD;1247;622;960;477;25;AUTONOMIE LIBERTE' DEMOCRATIE;221;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;GIGNOD;1247;622;960;477;25;NATION VAL D'OUTA;1;N;CAMPION;EROS;M
VALLE D'AOSTA;GIGNOD;1247;622;960;477;25;FARE PER FERMARE IL DECLINO;12;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;GIGNOD;1247;622;960;477;25;VALLEE D'AOSTE;208;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;GIGNOD;1247;622;960;477;25;UNIONE DI CENTRO;13;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;GIGNOD;1247;622;960;477;25;CASAPOUND ITALIA;6;N;LADU;ANDREA;M
VALLE D'AOSTA;GIGNOD;1247;622;960;477;25;LEGA NORD;22;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;GRESSAN;2604;1288;2131;1070;45;UNION VALDOTAINE PROGRESSISTE;716;N;VIERIN;LAURENT;M
VALLE D'AOSTA;GRESSAN;2604;1288;2131;1070;45;FRATELLI D'ITALIA;76;N;MELONI;GIORGIA;F
VALLE D'AOSTA;GRESSAN;2604;1288;2131;1070;45;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;347;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;GRESSAN;2604;1288;2131;1070;45;AUTONOMIE LIBERTE' DEMOCRATIE;342;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;GRESSAN;2604;1288;2131;1070;45;NATION VAL D'OUTA;1;N;CAMPION;EROS;M
VALLE D'AOSTA;GRESSAN;2604;1288;2131;1070;45;FARE PER FERMARE IL DECLINO;18;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;GRESSAN;2604;1288;2131;1070;45;VALLEE D'AOSTE;413;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;GRESSAN;2604;1288;2131;1070;45;UNIONE DI CENTRO;21;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;GRESSAN;2604;1288;2131;1070;45;CASAPOUND ITALIA;18;N;LADU;ANDREA;M
VALLE D'AOSTA;GRESSAN;2604;1288;2131;1070;45;LEGA NORD;43;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';245;118;185;88;3;UNION VALDOTAINE PROGRESSISTE;62;N;VIERIN;LAURENT;M
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';245;118;185;88;3;FRATELLI D'ITALIA;9;N;MELONI;GIORGIA;F
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';245;118;185;88;3;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;48;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';245;118;185;88;3;AUTONOMIE LIBERTE' DEMOCRATIE;26;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';245;118;185;88;3;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';245;118;185;88;3;FARE PER FERMARE IL DECLINO;0;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';245;118;185;88;3;VALLEE D'AOSTE;25;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';245;118;185;88;3;UNIONE DI CENTRO;4;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';245;118;185;88;3;CASAPOUND ITALIA;0;N;LADU;ANDREA;M
VALLE D'AOSTA;GRESSONEY-LA-TRINITE';245;118;185;88;3;LEGA NORD;4;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;665;339;506;259;11;UNION VALDOTAINE PROGRESSISTE;170;N;VIERIN;LAURENT;M
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;665;339;506;259;11;FRATELLI D'ITALIA;21;N;MELONI;GIORGIA;F
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;665;339;506;259;11;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;71;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;665;339;506;259;11;AUTONOMIE LIBERTE' DEMOCRATIE;67;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;665;339;506;259;11;NATION VAL D'OUTA;2;N;CAMPION;EROS;M
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;665;339;506;259;11;FARE PER FERMARE IL DECLINO;1;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;665;339;506;259;11;VALLEE D'AOSTE;107;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;665;339;506;259;11;UNIONE DI CENTRO;13;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;665;339;506;259;11;CASAPOUND ITALIA;0;N;LADU;ANDREA;M
VALLE D'AOSTA;GRESSONEY-SAINT-JEAN;665;339;506;259;11;LEGA NORD;25;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;HONE;948;455;766;367;21;UNION VALDOTAINE PROGRESSISTE;336;N;VIERIN;LAURENT;M
VALLE D'AOSTA;HONE;948;455;766;367;21;FRATELLI D'ITALIA;8;N;MELONI;GIORGIA;F
VALLE D'AOSTA;HONE;948;455;766;367;21;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;125;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;HONE;948;455;766;367;21;AUTONOMIE LIBERTE' DEMOCRATIE;74;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;HONE;948;455;766;367;21;NATION VAL D'OUTA;1;N;CAMPION;EROS;M
VALLE D'AOSTA;HONE;948;455;766;367;21;FARE PER FERMARE IL DECLINO;6;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;HONE;948;455;766;367;21;VALLEE D'AOSTE;154;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;HONE;948;455;766;367;21;UNIONE DI CENTRO;5;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;HONE;948;455;766;367;21;CASAPOUND ITALIA;3;N;LADU;ANDREA;M
VALLE D'AOSTA;HONE;948;455;766;367;21;LEGA NORD;15;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;INTROD;476;224;383;192;16;UNION VALDOTAINE PROGRESSISTE;120;N;VIERIN;LAURENT;M
VALLE D'AOSTA;INTROD;476;224;383;192;16;FRATELLI D'ITALIA;8;N;MELONI;GIORGIA;F
VALLE D'AOSTA;INTROD;476;224;383;192;16;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;40;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;INTROD;476;224;383;192;16;AUTONOMIE LIBERTE' DEMOCRATIE;71;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;INTROD;476;224;383;192;16;NATION VAL D'OUTA;2;N;CAMPION;EROS;M
VALLE D'AOSTA;INTROD;476;224;383;192;16;FARE PER FERMARE IL DECLINO;4;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;INTROD;476;224;383;192;16;VALLEE D'AOSTE;87;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;INTROD;476;224;383;192;16;UNIONE DI CENTRO;7;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;INTROD;476;224;383;192;16;CASAPOUND ITALIA;1;N;LADU;ANDREA;M
VALLE D'AOSTA;INTROD;476;224;383;192;16;LEGA NORD;14;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;ISSIME;341;173;261;133;14;UNION VALDOTAINE PROGRESSISTE;78;N;VIERIN;LAURENT;M
VALLE D'AOSTA;ISSIME;341;173;261;133;14;FRATELLI D'ITALIA;10;N;MELONI;GIORGIA;F
VALLE D'AOSTA;ISSIME;341;173;261;133;14;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;27;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;ISSIME;341;173;261;133;14;AUTONOMIE LIBERTE' DEMOCRATIE;27;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;ISSIME;341;173;261;133;14;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;ISSIME;341;173;261;133;14;FARE PER FERMARE IL DECLINO;0;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;ISSIME;341;173;261;133;14;VALLEE D'AOSTE;75;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;ISSIME;341;173;261;133;14;UNIONE DI CENTRO;3;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;ISSIME;341;173;261;133;14;CASAPOUND ITALIA;2;N;LADU;ANDREA;M
VALLE D'AOSTA;ISSIME;341;173;261;133;14;LEGA NORD;13;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;ISSOGNE;1172;580;917;444;42;UNION VALDOTAINE PROGRESSISTE;216;N;VIERIN;LAURENT;M
VALLE D'AOSTA;ISSOGNE;1172;580;917;444;42;FRATELLI D'ITALIA;7;N;MELONI;GIORGIA;F
VALLE D'AOSTA;ISSOGNE;1172;580;917;444;42;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;122;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;ISSOGNE;1172;580;917;444;42;AUTONOMIE LIBERTE' DEMOCRATIE;188;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;ISSOGNE;1172;580;917;444;42;NATION VAL D'OUTA;2;N;CAMPION;EROS;M
VALLE D'AOSTA;ISSOGNE;1172;580;917;444;42;FARE PER FERMARE IL DECLINO;6;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;ISSOGNE;1172;580;917;444;42;VALLEE D'AOSTE;242;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;ISSOGNE;1172;580;917;444;42;UNIONE DI CENTRO;8;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;ISSOGNE;1172;580;917;444;42;CASAPOUND ITALIA;4;N;LADU;ANDREA;M
VALLE D'AOSTA;ISSOGNE;1172;580;917;444;42;LEGA NORD;24;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;JOVENCAN;560;288;468;243;8;UNION VALDOTAINE PROGRESSISTE;221;N;VIERIN;LAURENT;M
VALLE D'AOSTA;JOVENCAN;560;288;468;243;8;FRATELLI D'ITALIA;5;N;MELONI;GIORGIA;F
VALLE D'AOSTA;JOVENCAN;560;288;468;243;8;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;46;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;JOVENCAN;560;288;468;243;8;AUTONOMIE LIBERTE' DEMOCRATIE;64;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;JOVENCAN;560;288;468;243;8;NATION VAL D'OUTA;1;N;CAMPION;EROS;M
VALLE D'AOSTA;JOVENCAN;560;288;468;243;8;FARE PER FERMARE IL DECLINO;2;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;JOVENCAN;560;288;468;243;8;VALLEE D'AOSTE;79;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;JOVENCAN;560;288;468;243;8;UNIONE DI CENTRO;11;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;JOVENCAN;560;288;468;243;8;CASAPOUND ITALIA;6;N;LADU;ANDREA;M
VALLE D'AOSTA;JOVENCAN;560;288;468;243;8;LEGA NORD;7;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;LA MAGDELEINE;94;48;78;42;2;UNION VALDOTAINE PROGRESSISTE;25;N;VIERIN;LAURENT;M
VALLE D'AOSTA;LA MAGDELEINE;94;48;78;42;2;FRATELLI D'ITALIA;4;N;MELONI;GIORGIA;F
VALLE D'AOSTA;LA MAGDELEINE;94;48;78;42;2;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;9;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;LA MAGDELEINE;94;48;78;42;2;AUTONOMIE LIBERTE' DEMOCRATIE;10;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;LA MAGDELEINE;94;48;78;42;2;NATION VAL D'OUTA;1;N;CAMPION;EROS;M
VALLE D'AOSTA;LA MAGDELEINE;94;48;78;42;2;FARE PER FERMARE IL DECLINO;0;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;LA MAGDELEINE;94;48;78;42;2;VALLEE D'AOSTE;19;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;LA MAGDELEINE;94;48;78;42;2;UNIONE DI CENTRO;2;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;LA MAGDELEINE;94;48;78;42;2;CASAPOUND ITALIA;0;N;LADU;ANDREA;M
VALLE D'AOSTA;LA MAGDELEINE;94;48;78;42;2;LEGA NORD;5;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;LA SALLE;1594;796;1132;556;29;UNION VALDOTAINE PROGRESSISTE;390;N;VIERIN;LAURENT;M
VALLE D'AOSTA;LA SALLE;1594;796;1132;556;29;FRATELLI D'ITALIA;39;N;MELONI;GIORGIA;F
VALLE D'AOSTA;LA SALLE;1594;796;1132;556;29;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;176;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;LA SALLE;1594;796;1132;556;29;AUTONOMIE LIBERTE' DEMOCRATIE;168;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;LA SALLE;1594;796;1132;556;29;NATION VAL D'OUTA;3;N;CAMPION;EROS;M
VALLE D'AOSTA;LA SALLE;1594;796;1132;556;29;FARE PER FERMARE IL DECLINO;14;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;LA SALLE;1594;796;1132;556;29;VALLEE D'AOSTE;212;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;LA SALLE;1594;796;1132;556;29;UNIONE DI CENTRO;22;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;LA SALLE;1594;796;1132;556;29;CASAPOUND ITALIA;8;N;LADU;ANDREA;M
VALLE D'AOSTA;LA SALLE;1594;796;1132;556;29;LEGA NORD;31;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;LA THUILE;633;316;500;266;7;UNION VALDOTAINE PROGRESSISTE;182;N;VIERIN;LAURENT;M
VALLE D'AOSTA;LA THUILE;633;316;500;266;7;FRATELLI D'ITALIA;20;N;MELONI;GIORGIA;F
VALLE D'AOSTA;LA THUILE;633;316;500;266;7;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;68;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;LA THUILE;633;316;500;266;7;AUTONOMIE LIBERTE' DEMOCRATIE;39;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;LA THUILE;633;316;500;266;7;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;LA THUILE;633;316;500;266;7;FARE PER FERMARE IL DECLINO;3;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;LA THUILE;633;316;500;266;7;VALLEE D'AOSTE;144;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;LA THUILE;633;316;500;266;7;UNIONE DI CENTRO;8;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;LA THUILE;633;316;500;266;7;CASAPOUND ITALIA;2;N;LADU;ANDREA;M
VALLE D'AOSTA;LA THUILE;633;316;500;266;7;LEGA NORD;16;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;LILLIANES;382;188;262;128;10;UNION VALDOTAINE PROGRESSISTE;72;N;VIERIN;LAURENT;M
VALLE D'AOSTA;LILLIANES;382;188;262;128;10;FRATELLI D'ITALIA;3;N;MELONI;GIORGIA;F
VALLE D'AOSTA;LILLIANES;382;188;262;128;10;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;33;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;LILLIANES;382;188;262;128;10;AUTONOMIE LIBERTE' DEMOCRATIE;24;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;LILLIANES;382;188;262;128;10;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;LILLIANES;382;188;262;128;10;FARE PER FERMARE IL DECLINO;0;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;LILLIANES;382;188;262;128;10;VALLEE D'AOSTE;101;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;LILLIANES;382;188;262;128;10;UNIONE DI CENTRO;2;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;LILLIANES;382;188;262;128;10;CASAPOUND ITALIA;1;N;LADU;ANDREA;M
VALLE D'AOSTA;LILLIANES;382;188;262;128;10;LEGA NORD;7;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;MONTJOVET;1409;707;1089;564;33;UNION VALDOTAINE PROGRESSISTE;251;N;VIERIN;LAURENT;M
VALLE D'AOSTA;MONTJOVET;1409;707;1089;564;33;FRATELLI D'ITALIA;35;N;MELONI;GIORGIA;F
VALLE D'AOSTA;MONTJOVET;1409;707;1089;564;33;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;210;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;MONTJOVET;1409;707;1089;564;33;AUTONOMIE LIBERTE' DEMOCRATIE;165;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;MONTJOVET;1409;707;1089;564;33;NATION VAL D'OUTA;1;N;CAMPION;EROS;M
VALLE D'AOSTA;MONTJOVET;1409;707;1089;564;33;FARE PER FERMARE IL DECLINO;2;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;MONTJOVET;1409;707;1089;564;33;VALLEE D'AOSTE;324;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;MONTJOVET;1409;707;1089;564;33;UNIONE DI CENTRO;5;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;MONTJOVET;1409;707;1089;564;33;CASAPOUND ITALIA;5;N;LADU;ANDREA;M
VALLE D'AOSTA;MONTJOVET;1409;707;1089;564;33;LEGA NORD;28;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;MORGEX;1617;780;1224;602;34;UNION VALDOTAINE PROGRESSISTE;313;N;VIERIN;LAURENT;M
VALLE D'AOSTA;MORGEX;1617;780;1224;602;34;FRATELLI D'ITALIA;64;N;MELONI;GIORGIA;F
VALLE D'AOSTA;MORGEX;1617;780;1224;602;34;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;190;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;MORGEX;1617;780;1224;602;34;AUTONOMIE LIBERTE' DEMOCRATIE;224;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;MORGEX;1617;780;1224;602;34;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;MORGEX;1617;780;1224;602;34;FARE PER FERMARE IL DECLINO;14;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;MORGEX;1617;780;1224;602;34;VALLEE D'AOSTE;213;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;MORGEX;1617;780;1224;602;34;UNIONE DI CENTRO;29;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;MORGEX;1617;780;1224;602;34;CASAPOUND ITALIA;11;N;LADU;ANDREA;M
VALLE D'AOSTA;MORGEX;1617;780;1224;602;34;LEGA NORD;76;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;NUS;2288;1134;1780;879;52;UNION VALDOTAINE PROGRESSISTE;462;N;VIERIN;LAURENT;M
VALLE D'AOSTA;NUS;2288;1134;1780;879;52;FRATELLI D'ITALIA;69;N;MELONI;GIORGIA;F
VALLE D'AOSTA;NUS;2288;1134;1780;879;52;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;297;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;NUS;2288;1134;1780;879;52;AUTONOMIE LIBERTE' DEMOCRATIE;322;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;NUS;2288;1134;1780;879;52;NATION VAL D'OUTA;3;N;CAMPION;EROS;M
VALLE D'AOSTA;NUS;2288;1134;1780;879;52;FARE PER FERMARE IL DECLINO;10;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;NUS;2288;1134;1780;879;52;VALLEE D'AOSTE;409;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;NUS;2288;1134;1780;879;52;UNIONE DI CENTRO;19;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;NUS;2288;1134;1780;879;52;CASAPOUND ITALIA;16;N;LADU;ANDREA;M
VALLE D'AOSTA;NUS;2288;1134;1780;879;52;LEGA NORD;51;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;OLLOMONT;141;76;114;65;5;UNION VALDOTAINE PROGRESSISTE;42;N;VIERIN;LAURENT;M
VALLE D'AOSTA;OLLOMONT;141;76;114;65;5;FRATELLI D'ITALIA;4;N;MELONI;GIORGIA;F
VALLE D'AOSTA;OLLOMONT;141;76;114;65;5;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;20;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;OLLOMONT;141;76;114;65;5;AUTONOMIE LIBERTE' DEMOCRATIE;13;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;OLLOMONT;141;76;114;65;5;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;OLLOMONT;141;76;114;65;5;FARE PER FERMARE IL DECLINO;0;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;OLLOMONT;141;76;114;65;5;VALLEE D'AOSTE;23;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;OLLOMONT;141;76;114;65;5;UNIONE DI CENTRO;0;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;OLLOMONT;141;76;114;65;5;CASAPOUND ITALIA;1;N;LADU;ANDREA;M
VALLE D'AOSTA;OLLOMONT;141;76;114;65;5;LEGA NORD;1;N;SPELGATTI;NICOLETTA;F
